,facility_available_name,facility_is_available,place_name,place_id,facility_id
0,주출입구 접근로,이용불편,A아트홀(구.신연아트홀),10000,100000
1,주출입구 높이차이 제거,이용가능,A아트홀(구.신연아트홀),10000,100001
2,주출입구 접근로,이용가능,BBC씨어터,10001,100002
3,장애인 전용 주차구역,이용가능,BBC씨어터,10001,100003
4,주출입구 높이차이 제거,이용가능,BBC씨어터,10001,100004
5,장애인용 승강기,이용가능,BBC씨어터,10001,100005
6,장애인용 관람석,이용가능,BBC씨어터,10001,100006
7,주출입구 접근로,이용가능,BREAK OUT 전용극장,10002,100007
8,장애인 전용 주차구역,이용불편,BREAK OUT 전용극장,10002,100008
9,장애인용 승강기,이용가능,BREAK OUT 전용극장,10002,100009
10,장애인용 화장실,이용불편,BREAK OUT 전용극장,10002,100010
11,장애인용 관람석,이용가능,BREAK OUT 전용극장,10002,100011
12,주출입구 접근로,이용가능,CGV 강남,10005,100012
13,장애인 전용 주차구역,이용가능,CGV 강남,10005,100013
14,주출입구 높이차이 제거,이용가능,CGV 강남,10005,100014
15,장애인용 승강기,이용불편,CGV 강남,10005,100015
16,장애인용 관람석,이용가능,CGV 강남,10005,100016
17,장애인용 승강기,이용가능,CGV 명동,10006,100017
18,장애인용 관람석,이용가능,CGV 명동,10006,100018
19,주출입구 접근로,이용가능,CGV 상암,10007,100019
20,주출입구 높이차이 제거,이용가능,CGV 상암,10007,100020
21,주출입구 접근로,이용가능,CGV 송파,10008,100021
22,장애인 전용 주차구역,이용가능,CGV 송파,10008,100022
23,주출입구 높이차이 제거,이용가능,CGV 송파,10008,100023
24,장애인용 승강기,이용가능,CGV 송파,10008,100024
25,장애인용 화장실,이용가능,CGV 송파,10008,100025
26,장애인용 관람석,이용가능,CGV 송파,10008,100026
27,주출입구 접근로,이용불편,CGV강변,10009,100027
28,장애인 전용 주차구역,이용가능,CGV강변,10009,100028
29,주출입구 높이차이 제거,이용가능,CGV강변,10009,100029
30,장애인용 승강기,이용가능,CGV강변,10009,100030
31,장애인용 화장실,이용불편,CGV강변,10009,100031
32,주출입구 접근로,이용가능,CGV구로,10010,100032
33,장애인 전용 주차구역,이용불편,CGV구로,10010,100033
34,주출입구 높이차이 제거,이용가능,CGV구로,10010,100034
35,장애인용 승강기,이용가능,CGV구로,10010,100035
36,장애인용 화장실,이용불편,CGV구로,10010,100036
37,주출입구 접근로,이용가능,CGV군자,10011,100037
38,장애인 전용 주차구역,이용불편,CGV군자,10011,100038
39,주출입구 높이차이 제거,이용불편,CGV군자,10011,100039
40,장애인용 승강기,이용가능,CGV군자,10011,100040
41,장애인용 화장실,이용불편,CGV군자,10011,100041
42,주출입구 접근로,이용가능,CGV대학로,10012,100042
43,주출입구 높이차이 제거,이용가능,CGV대학로,10012,100043
44,장애인용 승강기,이용가능,CGV대학로,10012,100044
45,장애인용 화장실,이용불편,CGV대학로,10012,100045
46,주출입구 접근로,이용가능,CGV목동,10013,100046
47,장애인 전용 주차구역,이용가능,CGV목동,10013,100047
48,주출입구 높이차이 제거,이용가능,CGV목동,10013,100048
49,장애인용 승강기,이용불편,CGV목동,10013,100049
50,장애인용 화장실,이용불편,CGV목동,10013,100050
51,주출입구 접근로,이용가능,CGV불광,10014,100051
52,장애인 전용 주차구역,이용가능,CGV불광,10014,100052
53,주출입구 높이차이 제거,이용가능,CGV불광,10014,100053
54,장애인용 승강기,이용불편,CGV불광,10014,100054
55,장애인용 화장실,이용가능,CGV불광,10014,100055
56,주출입구 접근로,이용가능,CGV신촌아트레온,10015,100056
57,장애인 전용 주차구역,이용가능,CGV신촌아트레온,10015,100057
58,주출입구 높이차이 제거,이용가능,CGV신촌아트레온,10015,100058
59,장애인용 승강기,이용가능,CGV신촌아트레온,10015,100059
60,장애인용 화장실,이용가능,CGV신촌아트레온,10015,100060
61,주출입구 접근로,이용가능,CGV신한카드아트홀(구 CGV팝아트홀),10016,100061
62,장애인 전용 주차구역,이용가능,CGV신한카드아트홀(구 CGV팝아트홀),10016,100062
63,주출입구 높이차이 제거,이용가능,CGV신한카드아트홀(구 CGV팝아트홀),10016,100063
64,장애인용 승강기,이용가능,CGV신한카드아트홀(구 CGV팝아트홀),10016,100064
65,장애인용 관람석,이용가능,CGV신한카드아트홀(구 CGV팝아트홀),10016,100065
66,주출입구 접근로,이용가능,CGV압구정,10017,100066
67,장애인 전용 주차구역,이용가능,CGV압구정,10017,100067
68,주출입구 높이차이 제거,이용가능,CGV압구정,10017,100068
69,장애인용 관람석,이용가능,CGV압구정,10017,100069
70,주출입구 접근로,이용가능,CGV영등포,10018,100070
71,장애인 전용 주차구역,이용가능,CGV영등포,10018,100071
72,주출입구 높이차이 제거,이용가능,CGV영등포,10018,100072
73,장애인용 승강기,이용가능,CGV영등포,10018,100073
74,장애인용 화장실,이용가능,CGV영등포,10018,100074
75,주출입구 접근로,이용가능,CLUB mASS,10020,100075
76,장애인 전용 주차구역,이용가능,CLUB mASS,10020,100076
77,주출입구 접근로,이용가능,GS타워 소극장,10021,100077
78,장애인 전용 주차구역,이용가능,GS타워 소극장,10021,100078
79,주출입구 높이차이 제거,이용가능,GS타워 소극장,10021,100079
80,장애인용 화장실,이용가능,GS타워 소극장,10021,100080
81,주출입구 접근로,이용가능,JW 메리어트호텔 그랜드볼룸,10022,100081
82,장애인 전용 주차구역,이용가능,JW 메리어트호텔 그랜드볼룸,10022,100082
83,주출입구 높이차이 제거,이용가능,JW 메리어트호텔 그랜드볼룸,10022,100083
84,장애인용 승강기,이용불편,JW 메리어트호텔 그랜드볼룸,10022,100084
85,주출입구 접근로,이용가능,LG아트센터,10023,100085
86,장애인 전용 주차구역,이용가능,LG아트센터,10023,100086
87,장애인용 승강기,이용가능,LG아트센터,10023,100087
88,장애인용 관람석,이용가능,LG아트센터,10023,100088
89,주출입구 접근로,이용가능,LIG아트홀,10024,100089
90,장애인 전용 주차구역,이용가능,LIG아트홀,10024,100090
91,주출입구 높이차이 제거,이용가능,LIG아트홀,10024,100091
92,장애인용 승강기,이용가능,LIG아트홀,10024,100092
93,장애인용 화장실,이용가능,LIG아트홀,10024,100093
94,주출입구 접근로,이용가능,건국대학교 국제회의장,10030,100094
95,장애인 전용 주차구역,이용불편,건국대학교 국제회의장,10030,100095
96,장애인용 관람석,이용가능,건국대학교 국제회의장,10030,100096
97,주출입구 접근로,이용가능,건국대학교 새천년관 대공연장,10031,100097
98,장애인 전용 주차구역,이용불편,건국대학교 새천년관 대공연장,10031,100098
99,장애인용 관람석,이용가능,건국대학교 새천년관 대공연장,10031,100099
100,주출입구 접근로,이용가능,고려대학교 화정체육관,10034,100100
101,장애인 전용 주차구역,이용가능,고려대학교 화정체육관,10034,100101
102,주출입구 높이차이 제거,이용가능,고려대학교 화정체육관,10034,100102
103,장애인용 승강기,이용불편,고려대학교 화정체육관,10034,100103
104,장애인용 관람석,이용불편,고려대학교 화정체육관,10034,100104
105,주출입구 접근로,이용가능,광화문 아트홀,10035,100105
106,장애인 전용 주차구역,이용가능,광화문 아트홀,10035,100106
107,주출입구 높이차이 제거,이용가능,광화문 아트홀,10035,100107
108,장애인용 승강기,이용가능,광화문 아트홀,10035,100108
109,장애인용 화장실,이용불편,광화문 아트홀,10035,100109
110,장애인용 관람석,이용가능,광화문 아트홀,10035,100110
111,주출입구 접근로,이용가능,국립국악원,10036,100111
112,주출입구 높이차이 제거,이용가능,국립국악원,10036,100112
113,장애인용 승강기,이용가능,국립국악원,10036,100113
114,장애인용 화장실,이용가능,국립국악원,10036,100114
115,장애인용 관람석,이용가능,국립국악원,10036,100115
116,주출입구 접근로,이용가능,국립극장,10037,100116
117,장애인 전용 주차구역,이용가능,국립극장,10037,100117
118,주출입구 높이차이 제거,이용가능,국립극장,10037,100118
119,장애인용 승강기,이용가능,국립극장,10037,100119
120,주출입구 접근로,이용가능,국립중앙박물관 극장 용,10038,100120
121,장애인 전용 주차구역,이용가능,국립중앙박물관 극장 용,10038,100121
122,주출입구 높이차이 제거,이용불편,국립중앙박물관 극장 용,10038,100122
123,장애인용 승강기,이용가능,국립중앙박물관 극장 용,10038,100123
124,장애인용 화장실,이용가능,국립중앙박물관 극장 용,10038,100124
125,장애인용 관람석,이용불편,국립중앙박물관 극장 용,10038,100125
126,주출입구 접근로,이용가능,그랜드 앰배서더 서울 그랜드 볼룸,10039,100126
127,장애인 전용 주차구역,이용불편,그랜드 앰배서더 서울 그랜드 볼룸,10039,100127
128,주출입구 높이차이 제거,이용불편,그랜드 앰배서더 서울 그랜드 볼룸,10039,100128
129,장애인용 승강기,이용가능,그랜드 앰배서더 서울 그랜드 볼룸,10039,100129
130,장애인용 화장실,이용불편,그랜드 앰배서더 서울 그랜드 볼룸,10039,100130
131,장애인용 관람석,이용가능,그랜드 앰배서더 서울 그랜드 볼룸,10039,100131
132,주출입구 높이차이 제거,이용가능,그랜드하얏트서울 그랜드볼룸,10040,100132
133,주출입구 접근로,이용불편,그랜드힐튼호텔 컨벤션홀,10041,100133
134,장애인 전용 주차구역,이용가능,그랜드힐튼호텔 컨벤션홀,10041,100134
135,주출입구 높이차이 제거,이용가능,그랜드힐튼호텔 컨벤션홀,10041,100135
136,장애인용 승강기,이용가능,그랜드힐튼호텔 컨벤션홀,10041,100136
137,주출입구 접근로,이용가능,금호아트홀,10042,100137
138,장애인 전용 주차구역,이용불편,금호아트홀,10042,100138
139,주출입구 높이차이 제거,이용가능,금호아트홀,10042,100139
140,장애인용 승강기,이용가능,금호아트홀,10042,100140
141,장애인용 화장실,이용불편,금호아트홀,10042,100141
142,주출입구 접근로,이용가능,나루아트센터,10044,100142
143,장애인 전용 주차구역,이용불편,나루아트센터,10044,100143
144,주출입구 높이차이 제거,이용가능,나루아트센터,10044,100144
145,장애인용 승강기,이용불편,나루아트센터,10044,100145
146,장애인용 관람석,이용불편,나루아트센터,10044,100146
147,주출입구 접근로,이용불편,난타전용관(명동),10046,100147
148,장애인용 화장실,이용불편,난타전용관(명동),10046,100148
149,장애인용 관람석,이용가능,난타전용관(명동),10046,100149
150,주출입구 접근로,이용가능,난타전용관(홍대),10047,100150
151,주출입구 높이차이 제거,이용가능,난타전용관(홍대),10047,100151
152,장애인용 승강기,이용가능,난타전용관(홍대),10047,100152
153,장애인용 화장실,이용가능,난타전용관(홍대),10047,100153
154,장애인용 관람석,이용가능,난타전용관(홍대),10047,100154
155,주출입구 접근로,이용가능,남산예술센터,10048,100155
156,장애인용 관람석,이용가능,남산예술센터,10048,100156
157,주출입구 접근로,이용가능,대학로 SH 아트홀,10050,100157
158,장애인 전용 주차구역,이용불편,대학로 SH 아트홀,10050,100158
159,주출입구 접근로,이용가능,대학로 씨어터 SH,10054,100159
160,장애인 전용 주차구역,이용불편,대학로 씨어터 SH,10054,100160
161,주출입구 높이차이 제거,이용가능,대학로 우리네극장,10059,100161
162,주출입구 접근로,이용가능,대학로 웃찾사 전용관(구.Boom Box),10060,100162
163,주출입구 높이차이 제거,이용가능,대학로 웃찾사 전용관(구.Boom Box),10060,100163
164,주출입구 접근로,이용가능,대학로예술극장,10061,100164
165,장애인 전용 주차구역,이용가능,대학로예술극장,10061,100165
166,주출입구 높이차이 제거,이용가능,대학로예술극장,10061,100166
167,장애인용 승강기,이용가능,대학로예술극장,10061,100167
168,장애인용 화장실,이용가능,대학로예술극장,10061,100168
169,주출입구 접근로,이용가능,대한극장,10062,100169
170,주출입구 높이차이 제거,이용가능,대한극장,10062,100170
171,장애인용 관람석,이용가능,대한극장,10062,100171
172,주출입구 접근로,이용불편,동숭아트센터,10064,100172
173,장애인 전용 주차구역,이용불편,동숭아트센터,10064,100173
174,주출입구 높이차이 제거,이용가능,동숭아트센터,10064,100174
175,장애인용 승강기,이용불편,동숭아트센터,10064,100175
176,장애인용 화장실,이용가능,동숭아트센터,10064,100176
177,주출입구 접근로,이용가능,동영아트홀 (구 계몽아트홀),10065,100177
178,장애인 전용 주차구역,이용가능,동영아트홀 (구 계몽아트홀),10065,100178
179,주출입구 높이차이 제거,이용불편,동영아트홀 (구 계몽아트홀),10065,100179
180,장애인용 승강기,이용가능,동영아트홀 (구 계몽아트홀),10065,100180
181,장애인용 관람석,이용가능,동영아트홀 (구 계몽아트홀),10065,100181
182,주출입구 접근로,이용불편,디마떼오홀,10066,100182
183,주출입구 높이차이 제거,이용가능,디마떼오홀,10066,100183
184,주출입구 접근로,이용불편,라트어린이극장,10068,100184
185,장애인 전용 주차구역,이용가능,라트어린이극장,10068,100185
186,주출입구 높이차이 제거,이용가능,라트어린이극장,10068,100186
187,장애인용 승강기,이용가능,라트어린이극장,10068,100187
188,주출입구 접근로,이용가능,레진코믹스 브이홀,10069,100188
189,장애인 전용 주차구역,이용불편,레진코믹스 브이홀,10069,100189
190,주출입구 높이차이 제거,이용불편,레진코믹스 브이홀,10069,100190
191,장애인용 승강기,이용가능,레진코믹스 브이홀,10069,100191
192,장애인용 관람석,이용가능,레진코믹스 브이홀,10069,100192
193,주출입구 접근로,이용가능,롯데몰 김포공항점,10071,100193
194,장애인 전용 주차구역,이용불편,롯데몰 김포공항점,10071,100194
195,주출입구 높이차이 제거,이용가능,롯데몰 김포공항점,10071,100195
196,장애인용 승강기,이용가능,롯데몰 김포공항점,10071,100196
197,장애인용 화장실,이용불편,롯데몰 김포공항점,10071,100197
198,주출입구 접근로,이용가능,롯데백화점 노원점,10072,100198
199,장애인 전용 주차구역,이용가능,롯데백화점 노원점,10072,100199
200,주출입구 높이차이 제거,이용가능,롯데백화점 노원점,10072,100200
201,장애인용 승강기,이용가능,롯데백화점 노원점,10072,100201
202,장애인용 화장실,이용가능,롯데백화점 노원점,10072,100202
203,주출입구 접근로,이용불편,롯데시네마 강동,10073,100203
204,장애인 전용 주차구역,이용가능,롯데시네마 강동,10073,100204
205,주출입구 높이차이 제거,이용가능,롯데시네마 강동,10073,100205
206,장애인용 승강기,이용가능,롯데시네마 강동,10073,100206
207,장애인용 화장실,이용불편,롯데시네마 강동,10073,100207
208,주출입구 접근로,이용가능,롯데시네마 강동관,10074,100208
209,장애인 전용 주차구역,이용가능,롯데시네마 강동관,10074,100209
210,주출입구 높이차이 제거,이용가능,롯데시네마 강동관,10074,100210
211,장애인용 승강기,이용가능,롯데시네마 강동관,10074,100211
212,장애인용 관람석,이용가능,롯데시네마 강동관,10074,100212
213,주출입구 접근로,이용가능,롯데시네마 건대입구관,10075,100213
214,장애인 전용 주차구역,이용불편,롯데시네마 건대입구관,10075,100214
215,주출입구 높이차이 제거,이용가능,롯데시네마 건대입구관,10075,100215
216,장애인용 관람석,이용가능,롯데시네마 건대입구관,10075,100216
217,주출입구 접근로,이용가능,롯데시네마 누리꿈(상암),10076,100217
218,주출입구 높이차이 제거,이용가능,롯데시네마 누리꿈(상암),10076,100218
219,장애인용 승강기,이용불편,롯데시네마 누리꿈(상암),10076,100219
220,장애인용 화장실,이용불편,롯데시네마 누리꿈(상암),10076,100220
221,주출입구 접근로,이용가능,롯데시네마 브로드웨이,10078,100221
222,장애인 전용 주차구역,이용가능,롯데시네마 브로드웨이,10078,100222
223,주출입구 높이차이 제거,이용가능,롯데시네마 브로드웨이,10078,100223
224,장애인용 승강기,이용가능,롯데시네마 브로드웨이,10078,100224
225,장애인용 화장실,이용불편,롯데시네마 브로드웨이,10078,100225
226,주출입구 접근로,이용가능,롯데시네마 씨티(강남),10079,100226
227,주출입구 높이차이 제거,이용불편,롯데시네마 씨티(강남),10079,100227
228,장애인용 승강기,이용가능,롯데시네마 씨티(강남),10079,100228
229,장애인용 화장실,이용불편,롯데시네마 씨티(강남),10079,100229
230,장애인용 관람석,이용가능,롯데시네마 씨티(강남),10079,100230
231,주출입구 접근로,이용불편,롯데시네마 에비뉴엘(명동),10080,100231
232,장애인 전용 주차구역,이용불편,롯데시네마 에비뉴엘(명동),10080,100232
233,장애인용 승강기,이용불편,롯데시네마 에비뉴엘(명동),10080,100233
234,주출입구 접근로,이용가능,롯데시네마 피카디리,10081,100234
235,장애인 전용 주차구역,이용가능,롯데시네마 피카디리,10081,100235
236,주출입구 높이차이 제거,이용가능,롯데시네마 피카디리,10081,100236
237,장애인용 승강기,이용불편,롯데시네마 피카디리,10081,100237
238,장애인용 화장실,이용가능,롯데시네마 피카디리,10081,100238
239,주출입구 접근로,이용가능,롯데시네마 피카디리관,10082,100239
240,주출입구 높이차이 제거,이용가능,롯데시네마 피카디리관,10082,100240
241,장애인용 승강기,이용가능,롯데시네마 피카디리관,10082,100241
242,장애인용 관람석,이용가능,롯데시네마 피카디리관,10082,100242
243,주출입구 접근로,이용가능,롯데시네마 합정,10083,100243
244,주출입구 높이차이 제거,이용가능,롯데시네마 합정,10083,100244
245,장애인용 승강기,이용가능,롯데시네마 합정,10083,100245
246,주출입구 접근로,이용가능,롯데시네마 홍대입구,10084,100246
247,장애인 전용 주차구역,이용가능,롯데시네마 홍대입구,10084,100247
248,주출입구 높이차이 제거,이용가능,롯데시네마 홍대입구,10084,100248
249,장애인용 승강기,이용가능,롯데시네마 홍대입구,10084,100249
250,장애인용 화장실,이용가능,롯데시네마 홍대입구,10084,100250
251,주출입구 접근로,이용가능,롯데시네마 홍대입구관,10085,100251
252,주출입구 높이차이 제거,이용가능,롯데시네마 홍대입구관,10085,100252
253,장애인용 승강기,이용가능,롯데시네마 홍대입구관,10085,100253
254,장애인용 관람석,이용가능,롯데시네마 홍대입구관,10085,100254
255,주출입구 접근로,이용가능,롯데시네마 황학,10086,100255
256,장애인 전용 주차구역,이용가능,롯데시네마 황학,10086,100256
257,주출입구 높이차이 제거,이용가능,롯데시네마 황학,10086,100257
258,장애인용 관람석,이용가능,롯데시네마 황학,10086,100258
259,주출입구 접근로,이용가능,루나틱전용관,10088,100259
260,주출입구 높이차이 제거,이용가능,루나틱전용관,10088,100260
261,장애인용 승강기,이용가능,루나틱전용관,10088,100261
262,주출입구 접근로,이용가능,르네상스 서울호텔,10089,100262
263,장애인 전용 주차구역,이용가능,르네상스 서울호텔,10089,100263
264,주출입구 높이차이 제거,이용가능,르네상스 서울호텔,10089,100264
265,장애인 전용 주차구역,이용가능,리츠칼튼 서울호텔 그랜드볼룸,10091,100265
266,주출입구 높이차이 제거,이용가능,리츠칼튼 서울호텔 그랜드볼룸,10091,100266
267,장애인용 승강기,이용불편,리츠칼튼 서울호텔 그랜드볼룸,10091,100267
268,주출입구 접근로,이용가능,마포아트센터,10092,100268
269,장애인 전용 주차구역,이용가능,마포아트센터,10092,100269
270,주출입구 높이차이 제거,이용가능,마포아트센터,10092,100270
271,장애인용 승강기,이용가능,마포아트센터,10092,100271
272,장애인용 화장실,이용불편,마포아트센터,10092,100272
273,주출입구 접근로,이용가능,메가박스 강남,10093,100273
274,장애인 전용 주차구역,이용가능,메가박스 강남,10093,100274
275,주출입구 높이차이 제거,이용불편,메가박스 강남,10093,100275
276,장애인용 승강기,이용가능,메가박스 강남,10093,100276
277,주출입구 접근로,이용가능,메가박스 동대문,10094,100277
278,장애인 전용 주차구역,이용가능,메가박스 동대문,10094,100278
279,주출입구 높이차이 제거,이용불편,메가박스 동대문,10094,100279
280,장애인용 승강기,이용가능,메가박스 동대문,10094,100280
281,장애인용 관람석,이용가능,메가박스 동대문,10094,100281
282,주출입구 접근로,이용가능,메가박스 목동,10095,100282
283,장애인 전용 주차구역,이용불편,메가박스 목동,10095,100283
284,주출입구 높이차이 제거,이용가능,메가박스 목동,10095,100284
285,장애인용 승강기,이용불편,메가박스 목동,10095,100285
286,장애인용 화장실,이용불편,메가박스 목동,10095,100286
287,주출입구 접근로,이용가능,메가박스 상봉,10096,100287
288,장애인 전용 주차구역,이용가능,메가박스 상봉,10096,100288
289,주출입구 높이차이 제거,이용가능,메가박스 상봉,10096,100289
290,장애인용 승강기,이용가능,메가박스 상봉,10096,100290
291,장애인용 화장실,이용불편,메가박스 상봉,10096,100291
292,주출입구 접근로,이용가능,메가박스 센트럴,10097,100292
293,장애인 전용 주차구역,이용불편,메가박스 센트럴,10097,100293
294,주출입구 높이차이 제거,이용가능,메가박스 센트럴,10097,100294
295,주출입구 접근로,이용불편,메가박스 수유,10098,100295
296,장애인 전용 주차구역,이용불편,메가박스 수유,10098,100296
297,주출입구 높이차이 제거,이용가능,메가박스 수유,10098,100297
298,장애인용 화장실,이용불편,메가박스 수유,10098,100298
299,주출입구 접근로,이용불편,메가박스 신촌,10099,100299
300,장애인 전용 주차구역,이용불편,메가박스 신촌,10099,100300
301,주출입구 높이차이 제거,이용가능,메가박스 신촌,10099,100301
302,장애인용 승강기,이용가능,메가박스 신촌,10099,100302
303,장애인용 화장실,이용불편,메가박스 신촌,10099,100303
304,주출입구 접근로,이용가능,메가박스 아트나인,10100,100304
305,장애인 전용 주차구역,이용가능,메가박스 아트나인,10100,100305
306,주출입구 높이차이 제거,이용가능,메가박스 아트나인,10100,100306
307,장애인용 승강기,이용가능,메가박스 아트나인,10100,100307
308,장애인용 화장실,이용가능,메가박스 아트나인,10100,100308
309,주출입구 접근로,이용가능,메가박스 코엑스,10101,100309
310,장애인 전용 주차구역,이용가능,메가박스 코엑스,10101,100310
311,주출입구 높이차이 제거,이용불편,메가박스 코엑스,10101,100311
312,장애인용 승강기,이용가능,메가박스 코엑스,10101,100312
313,장애인용 관람석,이용가능,메가박스 코엑스,10101,100313
314,주출입구 접근로,이용가능,명동 난타 전용관,10102,100314
315,장애인용 승강기,이용가능,명동 난타 전용관,10102,100315
316,장애인용 관람석,이용가능,명동 난타 전용관,10102,100316
317,주출입구 접근로,이용가능,명동예술극장,10103,100317
318,장애인용 승강기,이용가능,명동예술극장,10103,100318
319,장애인용 화장실,이용가능,명동예술극장,10103,100319
320,장애인용 관람석,이용가능,명동예술극장,10103,100320
321,주출입구 접근로,이용가능,명보아트홀,10104,100321
322,장애인 전용 주차구역,이용불편,명보아트홀,10104,100322
323,주출입구 높이차이 제거,이용불편,명보아트홀,10104,100323
324,장애인용 관람석,이용가능,명보아트홀,10104,100324
325,주출입구 접근로,이용가능,모차르트홀,10106,100325
326,주출입구 높이차이 제거,이용가능,모차르트홀,10106,100326
327,장애인용 승강기,이용가능,모차르트홀,10106,100327
328,주출입구 접근로,이용가능,목동아이스링크,10107,100328
329,장애인 전용 주차구역,이용불편,목동아이스링크,10107,100329
330,장애인용 관람석,이용불편,목동아이스링크,10107,100330
331,주출입구 접근로,이용가능,문예회관소극장,10108,100331
332,장애인 전용 주차구역,이용불편,문예회관소극장,10108,100332
333,장애인용 관람석,이용가능,문예회관소극장,10108,100333
334,주출입구 접근로,이용불편,문화일보홀,10109,100334
335,장애인 전용 주차구역,이용불편,문화일보홀,10109,100335
336,주출입구 접근로,이용가능,뮤지컬 전용관 팝콘하우스,10112,100336
337,장애인 전용 주차구역,이용가능,뮤지컬 전용관 팝콘하우스,10112,100337
338,장애인용 관람석,이용가능,뮤지컬 전용관 팝콘하우스,10112,100338
339,주출입구 접근로,이용가능,민속극장 풍류,10113,100339
340,장애인 전용 주차구역,이용가능,민속극장 풍류,10113,100340
341,장애인용 관람석,이용가능,민속극장 풍류,10113,100341
342,주출입구 접근로,이용가능,백암아트홀,10115,100342
343,장애인 전용 주차구역,이용가능,백암아트홀,10115,100343
344,장애인용 승강기,이용불편,백암아트홀,10115,100344
345,장애인용 관람석,이용가능,백암아트홀,10115,100345
346,주출입구 접근로,이용가능,삼성동 섬유센터 이벤트홀,10119,100346
347,장애인 전용 주차구역,이용가능,삼성동 섬유센터 이벤트홀,10119,100347
348,장애인용 승강기,이용가능,삼성동 섬유센터 이벤트홀,10119,100348
349,주출입구 접근로,이용가능,상상마당 라이브홀,10121,100349
350,장애인 전용 주차구역,이용가능,상상마당 라이브홀,10121,100350
351,주출입구 높이차이 제거,이용가능,상상마당 라이브홀,10121,100351
352,장애인용 승강기,이용불편,상상마당 라이브홀,10121,100352
353,장애인용 화장실,이용불편,상상마당 라이브홀,10121,100353
354,장애인용 화장실,이용불편,샘터파랑새극장,10122,100354
355,주출입구 접근로,이용가능,샤롯데씨어터,10123,100355
356,장애인 전용 주차구역,이용불편,샤롯데씨어터,10123,100356
357,주출입구 높이차이 제거,이용가능,샤롯데씨어터,10123,100357
358,장애인용 승강기,이용가능,샤롯데씨어터,10123,100358
359,장애인용 관람석,이용가능,샤롯데씨어터,10123,100359
360,주출입구 높이차이 제거,이용가능,서강대학교 메리홀,10124,100360
361,주출입구 접근로,이용가능,서울 신라호텔 다이너스티홀,10125,100361
362,장애인 전용 주차구역,이용불편,서울 신라호텔 다이너스티홀,10125,100362
363,장애인용 승강기,이용가능,서울 신라호텔 다이너스티홀,10125,100363
364,장애인용 관람석,이용가능,서울 신라호텔 다이너스티홀,10125,100364
365,주출입구 접근로,이용가능,서울 잠실 학생체육관,10126,100365
366,장애인 전용 주차구역,이용가능,서울 잠실 학생체육관,10126,100366
367,주출입구 높이차이 제거,이용가능,서울 잠실 학생체육관,10126,100367
368,장애인용 화장실,이용가능,서울 잠실 학생체육관,10126,100368
369,장애인용 관람석,이용불편,서울 잠실 학생체육관,10126,100369
370,주출입구 접근로,이용가능,서울교육문화회관 대극장,10127,100370
371,장애인 전용 주차구역,이용가능,서울교육문화회관 대극장,10127,100371
372,주출입구 높이차이 제거,이용가능,서울교육문화회관 대극장,10127,100372
373,장애인용 승강기,이용가능,서울교육문화회관 대극장,10127,100373
374,장애인용 화장실,이용가능,서울교육문화회관 대극장,10127,100374
375,장애인 전용 주차구역,이용가능,서울극장,10128,100375
376,주출입구 높이차이 제거,이용가능,서울극장,10128,100376
377,장애인용 승강기,이용가능,서울극장,10128,100377
378,장애인용 관람석,이용가능,서울극장,10128,100378
379,주출입구 접근로,이용가능,서울놀이마당,10129,100379
380,장애인 전용 주차구역,이용불편,서울놀이마당,10129,100380
381,주출입구 높이차이 제거,이용가능,서울놀이마당,10129,100381
382,장애인용 화장실,이용가능,서울놀이마당,10129,100382
383,장애인용 관람석,이용불편,서울놀이마당,10129,100383
384,장애인용 승강기,이용가능,서울바로크챔버홀(구 DS홀),10130,100384
385,주출입구 접근로,이용가능,서울애니시네마,10131,100385
386,장애인 전용 주차구역,이용불편,서울애니시네마,10131,100386
387,주출입구 높이차이 제거,이용불편,서울애니시네마,10131,100387
388,장애인용 관람석,이용가능,서울애니시네마,10131,100388
389,장애인 전용 주차구역,이용가능,서울패션아트홀,10133,100389
390,주출입구 높이차이 제거,이용가능,서울패션아트홀,10133,100390
391,장애인용 승강기,이용가능,서울패션아트홀,10133,100391
392,장애인용 관람석,이용가능,서울패션아트홀,10133,100392
393,주출입구 접근로,이용불편,세라믹팔레스홀,10135,100393
394,장애인 전용 주차구역,이용가능,세라믹팔레스홀,10135,100394
395,주출입구 높이차이 제거,이용가능,세라믹팔레스홀,10135,100395
396,장애인용 관람석,이용가능,세라믹팔레스홀,10135,100396
397,주출입구 높이차이 제거,이용가능,세익스피어 극장,10137,100397
398,주출입구 접근로,이용불편,세종대학교 대양홀,10138,100398
399,장애인용 관람석,이용가능,세종대학교 대양홀,10138,100399
400,주출입구 접근로,이용가능,세종문화회관,10139,100400
401,장애인 전용 주차구역,이용불편,세종문화회관,10139,100401
402,주출입구 높이차이 제거,이용가능,세종문화회관,10139,100402
403,장애인용 승강기,이용불편,세종문화회관,10139,100403
404,장애인용 화장실,이용가능,세종문화회관,10139,100404
405,주출입구 접근로,이용가능,소공동 롯데호텔 크리스탈볼룸,10141,100405
406,장애인용 화장실,이용불편,소공동 롯데호텔 크리스탈볼룸,10141,100406
407,장애인용 관람석,이용가능,소공동 롯데호텔 크리스탈볼룸,10141,100407
408,주출입구 접근로,이용가능,송파 청소년 수련관,10144,100408
409,장애인 전용 주차구역,이용가능,송파 청소년 수련관,10144,100409
410,주출입구 높이차이 제거,이용가능,송파 청소년 수련관,10144,100410
