,facility_available_name,facility_is_available,place_name,place_id,facility_id
807,장애인용 승강기_롯데호텔및백화점,이용불편,롯데호텔및백화점,281,281-2
808,장애인용 화장실_롯데호텔및백화점,이용가능,롯데호텔및백화점,281,281-3
809,주출입구 접근로_르네상스복합쇼핑몰,이용가능,르네상스복합쇼핑몰,282,282-0
810,장애인 전용 주차구역_르네상스복합쇼핑몰,이용가능,르네상스복합쇼핑몰,282,282-1
811,주출입구 높이차이 제거_르네상스복합쇼핑몰,이용가능,르네상스복합쇼핑몰,282,282-2
812,장애인용 승강기_르네상스복합쇼핑몰,이용불편,르네상스복합쇼핑몰,282,282-3
813,주출입구 접근로_마리오아울렛3,이용가능,마리오아울렛3,283,283-0
814,장애인 전용 주차구역_마리오아울렛3,이용가능,마리오아울렛3,283,283-1
815,주출입구 높이차이 제거_마리오아울렛3,이용가능,마리오아울렛3,283,283-2
816,장애인용 승강기_마리오아울렛3,이용가능,마리오아울렛3,283,283-3
817,장애인용 화장실_마리오아울렛3,이용가능,마리오아울렛3,283,283-4
818,주출입구 접근로_마축일축산물시장,이용가능,마축일축산물시장,284,284-0
819,장애인 전용 주차구역_마축일축산물시장,이용가능,마축일축산물시장,284,284-1
820,주출입구 높이차이 제거_마축일축산물시장,이용가능,마축일축산물시장,284,284-2
821,주출입구 접근로_마포농수산물시장,이용불편,마포농수산물시장,285,285-0
822,장애인 전용 주차구역_마포농수산물시장,이용가능,마포농수산물시장,285,285-1
823,주출입구 높이차이 제거_마포농수산물시장,이용가능,마포농수산물시장,285,285-2
824,장애인용 화장실_마포농수산물시장,이용불편,마포농수산물시장,285,285-3
825,주출입구 접근로_메르체쇼핑몰,이용불편,메르체쇼핑몰,286,286-0
826,장애인 전용 주차구역_메르체쇼핑몰,이용가능,메르체쇼핑몰,286,286-1
827,주출입구 높이차이 제거_메르체쇼핑몰,이용가능,메르체쇼핑몰,286,286-2
828,장애인용 승강기_메르체쇼핑몰,이용불편,메르체쇼핑몰,286,286-3
829,장애인용 화장실_메르체쇼핑몰,이용불편,메르체쇼핑몰,286,286-4
830,주출입구 접근로_명성마트,이용불편,명성마트,287,287-0
831,주출입구 높이차이 제거_명성마트,이용불편,명성마트,287,287-1
832,주출입구 접근로_모닝마트,이용가능,모닝마트,288,288-0
833,주출입구 높이차이 제거_모닝마트,이용불편,모닝마트,288,288-1
834,주출입구 접근로_북부농협<마트>,이용불편,북부농협<마트>,289,289-0
835,주출입구 높이차이 제거_북부농협<마트>,이용불편,북부농협<마트>,289,289-1
836,주출입구 접근로_빅마켓(롯데마트 영등포점),이용불편,빅마켓(롯데마트 영등포점),290,290-0
837,장애인 전용 주차구역_빅마켓(롯데마트 영등포점),이용불편,빅마켓(롯데마트 영등포점),290,290-1
838,주출입구 높이차이 제거_빅마켓(롯데마트 영등포점),이용가능,빅마켓(롯데마트 영등포점),290,290-2
839,장애인용 승강기_빅마켓(롯데마트 영등포점),이용가능,빅마켓(롯데마트 영등포점),290,290-3
840,장애인용 화장실_빅마켓(롯데마트 영등포점),이용가능,빅마켓(롯데마트 영등포점),290,290-4
841,주출입구 접근로_빅마켓(롯데마트금천점),이용불편,빅마켓(롯데마트금천점),291,291-0
842,장애인 전용 주차구역_빅마켓(롯데마트금천점),이용불편,빅마켓(롯데마트금천점),291,291-1
843,주출입구 높이차이 제거_빅마켓(롯데마트금천점),이용가능,빅마켓(롯데마트금천점),291,291-2
844,장애인용 승강기_빅마켓(롯데마트금천점),이용불편,빅마켓(롯데마트금천점),291,291-3
845,장애인용 화장실_빅마켓(롯데마트금천점),이용불편,빅마켓(롯데마트금천점),291,291-4
846,주출입구 접근로_빅마켓(롯데마트도봉점),이용가능,빅마켓(롯데마트도봉점),292,292-0
847,장애인 전용 주차구역_빅마켓(롯데마트도봉점),이용불편,빅마켓(롯데마트도봉점),292,292-1
848,주출입구 높이차이 제거_빅마켓(롯데마트도봉점),이용가능,빅마켓(롯데마트도봉점),292,292-2
849,장애인용 승강기_빅마켓(롯데마트도봉점),이용가능,빅마켓(롯데마트도봉점),292,292-3
850,장애인용 화장실_빅마켓(롯데마트도봉점),이용불편,빅마켓(롯데마트도봉점),292,292-4
851,주출입구 접근로_삼부마켓,이용불편,삼부마켓,293,293-0
852,주출입구 높이차이 제거_삼부마켓,이용불편,삼부마켓,293,293-1
853,주출입구 접근로_삼성 디지털 프라자,이용가능,삼성 디지털 프라자,294,294-0
854,주출입구 높이차이 제거_삼성 디지털 프라자,이용가능,삼성 디지털 프라자,294,294-1
855,주출입구 접근로_삼성디지털,이용불편,삼성디지털,295,295-0
856,주출입구 높이차이 제거_삼성디지털,이용가능,삼성디지털,295,295-1
857,주출입구 접근로_삼성디지털프라자,이용가능,삼성디지털프라자,296,296-0
858,주출입구 높이차이 제거_삼성디지털프라자,이용가능,삼성디지털프라자,296,296-1
859,주출입구 접근로_삼성디지털프라자,이용불편,삼성디지털프라자,297,297-0
860,주출입구 접근로_삼성디지털프라자,이용가능,삼성디지털프라자,298,298-0
861,장애인 전용 주차구역_삼성디지털프라자,이용가능,삼성디지털프라자,298,298-1
862,주출입구 높이차이 제거_삼성디지털프라자,이용가능,삼성디지털프라자,298,298-2
863,주출입구 접근로_삼성디지털프라자,이용불편,삼성디지털프라자,299,299-0
864,주출입구 접근로_삼성전자디지털,이용가능,삼성전자디지털,300,300-0
865,주출입구 높이차이 제거_삼성전자디지털,이용가능,삼성전자디지털,300,300-1
866,주출입구 접근로_성내동 하이마트,이용불편,성내동 하이마트,301,301-0
867,주출입구 높이차이 제거_성내동 하이마트,이용가능,성내동 하이마트,301,301-1
868,주출입구 접근로_성내슈퍼마트,이용불편,성내슈퍼마트,302,302-0
869,주출입구 높이차이 제거_성내슈퍼마트,이용불편,성내슈퍼마트,302,302-1
870,주출입구 접근로_세계로마트,이용불편,세계로마트,303,303-0
871,주출입구 높이차이 제거_세계로마트,이용가능,세계로마트,303,303-1
872,주출입구 접근로_세계로마트(세움테크사옥),이용가능,세계로마트(세움테크사옥),304,304-0
873,주출입구 높이차이 제거_세계로마트(세움테크사옥),이용가능,세계로마트(세움테크사옥),304,304-1
874,주출입구 접근로_수유시장,이용불편,수유시장,305,305-0
875,장애인 전용 주차구역_수유시장,이용불편,수유시장,305,305-1
876,주출입구 높이차이 제거_수유시장,이용가능,수유시장,305,305-2
877,주출입구 접근로_슈퍼마켓,이용가능,슈퍼마켓,306,306-0
878,주출입구 높이차이 제거_슈퍼마켓,이용가능,슈퍼마켓,306,306-1
879,주출입구 접근로_신도림테크노마트,이용가능,신도림테크노마트,307,307-0
880,장애인 전용 주차구역_신도림테크노마트,이용불편,신도림테크노마트,307,307-1
881,주출입구 높이차이 제거_신도림테크노마트,이용가능,신도림테크노마트,307,307-2
882,장애인용 승강기_신도림테크노마트,이용가능,신도림테크노마트,307,307-3
883,장애인용 화장실_신도림테크노마트,이용불편,신도림테크노마트,307,307-4
884,주출입구 접근로_신세계백화점 영등포점,이용가능,신세계백화점 영등포점,308,308-0
885,장애인 전용 주차구역_신세계백화점 영등포점,이용가능,신세계백화점 영등포점,308,308-1
886,주출입구 높이차이 제거_신세계백화점 영등포점,이용가능,신세계백화점 영등포점,308,308-2
887,장애인용 승강기_신세계백화점 영등포점,이용가능,신세계백화점 영등포점,308,308-3
888,장애인용 화장실_신세계백화점 영등포점,이용가능,신세계백화점 영등포점,308,308-4
889,주출입구 접근로_썬프라자,이용가능,썬프라자,309,309-0
890,장애인 전용 주차구역_썬프라자,이용가능,썬프라자,309,309-1
891,주출입구 높이차이 제거_썬프라자,이용가능,썬프라자,309,309-2
892,장애인용 승강기_썬프라자,이용가능,썬프라자,309,309-3
893,장애인용 화장실_썬프라자,이용불편,썬프라자,309,309-4
894,주출입구 접근로_아웃렛마트,이용가능,아웃렛마트,310,310-0
895,주출입구 높이차이 제거_아웃렛마트,이용가능,아웃렛마트,310,310-1
896,주출입구 접근로_아웃백스테이크하우스 남영점,이용가능,아웃백스테이크하우스 남영점,311,311-0
897,주출입구 접근로_아이마트,이용가능,아이마트,312,312-0
898,주출입구 높이차이 제거_아이마트,이용불편,아이마트,312,312-1
899,주출입구 접근로_아이파크몰,이용가능,아이파크몰,313,313-0
900,장애인 전용 주차구역_아이파크몰,이용가능,아이파크몰,313,313-1
901,주출입구 높이차이 제거_아이파크몰,이용가능,아이파크몰,313,313-2
902,장애인용 화장실_아이파크몰,이용가능,아이파크몰,313,313-3
903,주출입구 접근로_압구정갤러리아백화점EAST,이용불편,압구정갤러리아백화점EAST,314,314-0
904,장애인 전용 주차구역_압구정갤러리아백화점EAST,이용가능,압구정갤러리아백화점EAST,314,314-1
905,주출입구 높이차이 제거_압구정갤러리아백화점EAST,이용가능,압구정갤러리아백화점EAST,314,314-2
906,장애인용 승강기_압구정갤러리아백화점EAST,이용가능,압구정갤러리아백화점EAST,314,314-3
907,장애인용 화장실_압구정갤러리아백화점EAST,이용가능,압구정갤러리아백화점EAST,314,314-4
908,주출입구 접근로_엠코중앙마트,이용가능,엠코중앙마트,315,315-0
909,주출입구 높이차이 제거_엠코중앙마트,이용가능,엠코중앙마트,315,315-1
910,주출입구 접근로_역삼종합시장,이용가능,역삼종합시장,316,316-0
911,장애인 전용 주차구역_역삼종합시장,이용가능,역삼종합시장,316,316-1
912,주출입구 높이차이 제거_역삼종합시장,이용가능,역삼종합시장,316,316-2
913,장애인용 화장실_역삼종합시장,이용가능,역삼종합시장,316,316-3
914,주출입구 접근로_올슈퍼,이용가능,올슈퍼,317,317-0
915,주출입구 높이차이 제거_올슈퍼,이용불편,올슈퍼,317,317-1
916,주출입구 접근로_와우쇼핑몰,이용가능,와우쇼핑몰,318,318-0
917,장애인 전용 주차구역_와우쇼핑몰,이용가능,와우쇼핑몰,318,318-1
918,주출입구 높이차이 제거_와우쇼핑몰,이용불편,와우쇼핑몰,318,318-2
919,장애인용 승강기_와우쇼핑몰,이용가능,와우쇼핑몰,318,318-3
920,장애인용 화장실_와우쇼핑몰,이용불편,와우쇼핑몰,318,318-4
921,주출입구 접근로_월드할인마트,이용가능,월드할인마트,319,319-0
922,장애인 전용 주차구역_월드할인마트,이용가능,월드할인마트,319,319-1
923,주출입구 높이차이 제거_월드할인마트,이용가능,월드할인마트,319,319-2
924,장애인용 화장실_월드할인마트,이용가능,월드할인마트,319,319-3
925,주출입구 접근로_이마트 공항점,이용불편,이마트 공항점,320,320-0
926,장애인 전용 주차구역_이마트 공항점,이용불편,이마트 공항점,320,320-1
927,주출입구 높이차이 제거_이마트 공항점,이용가능,이마트 공항점,320,320-2
928,장애인용 승강기_이마트 공항점,이용가능,이마트 공항점,320,320-3
929,장애인용 화장실_이마트 공항점,이용불편,이마트 공항점,320,320-4
930,주출입구 접근로_이마트 마포공덕점,이용가능,이마트 마포공덕점,321,321-0
931,장애인 전용 주차구역_이마트 마포공덕점,이용불편,이마트 마포공덕점,321,321-1
932,장애인용 승강기_이마트 마포공덕점,이용가능,이마트 마포공덕점,321,321-2
933,장애인용 화장실_이마트 마포공덕점,이용가능,이마트 마포공덕점,321,321-3
934,주출입구 접근로_이마트 묵동점,이용가능,이마트 묵동점,322,322-0
935,장애인 전용 주차구역_이마트 묵동점,이용가능,이마트 묵동점,322,322-1
936,주출입구 높이차이 제거_이마트 묵동점,이용가능,이마트 묵동점,322,322-2
937,장애인용 승강기_이마트 묵동점,이용가능,이마트 묵동점,322,322-3
938,장애인용 화장실_이마트 묵동점,이용가능,이마트 묵동점,322,322-4
939,주출입구 접근로_이마트 상봉점,이용가능,이마트 상봉점,323,323-0
940,장애인 전용 주차구역_이마트 상봉점,이용가능,이마트 상봉점,323,323-1
941,주출입구 높이차이 제거_이마트 상봉점,이용가능,이마트 상봉점,323,323-2
942,장애인용 승강기_이마트 상봉점,이용가능,이마트 상봉점,323,323-3
943,장애인용 화장실_이마트 상봉점,이용불편,이마트 상봉점,323,323-4
944,주출입구 접근로_이마트 성수점,이용가능,이마트 성수점,324,324-0
945,장애인 전용 주차구역_이마트 성수점,이용가능,이마트 성수점,324,324-1
946,주출입구 높이차이 제거_이마트 성수점,이용가능,이마트 성수점,324,324-2
947,장애인용 승강기_이마트 성수점,이용가능,이마트 성수점,324,324-3
948,장애인용 화장실_이마트 성수점,이용가능,이마트 성수점,324,324-4
949,주출입구 접근로_이마트 월계점,이용가능,이마트 월계점,325,325-0
950,장애인 전용 주차구역_이마트 월계점,이용가능,이마트 월계점,325,325-1
951,주출입구 높이차이 제거_이마트 월계점,이용가능,이마트 월계점,325,325-2
952,장애인용 승강기_이마트 월계점,이용가능,이마트 월계점,325,325-3
953,장애인용 화장실_이마트 월계점,이용불편,이마트 월계점,325,325-4
954,주출입구 접근로_이마트 은평점,이용가능,이마트 은평점,326,326-0
955,장애인 전용 주차구역_이마트 은평점,이용가능,이마트 은평점,326,326-1
956,주출입구 높이차이 제거_이마트 은평점,이용가능,이마트 은평점,326,326-2
957,장애인용 승강기_이마트 은평점,이용가능,이마트 은평점,326,326-3
958,장애인용 화장실_이마트 은평점,이용가능,이마트 은평점,326,326-4
959,주출입구 접근로_이마트 창동점,이용가능,이마트 창동점,327,327-0
960,장애인 전용 주차구역_이마트 창동점,이용불편,이마트 창동점,327,327-1
961,주출입구 높이차이 제거_이마트 창동점,이용가능,이마트 창동점,327,327-2
962,장애인용 승강기_이마트 창동점,이용불편,이마트 창동점,327,327-3
963,장애인용 화장실_이마트 창동점,이용불편,이마트 창동점,327,327-4
964,주출입구 접근로_이마트(구로점),이용가능,이마트(구로점),328,328-0
965,장애인 전용 주차구역_이마트(구로점),이용가능,이마트(구로점),328,328-1
966,주출입구 높이차이 제거_이마트(구로점),이용불편,이마트(구로점),328,328-2
967,장애인용 승강기_이마트(구로점),이용가능,이마트(구로점),328,328-3
968,장애인용 화장실_이마트(구로점),이용불편,이마트(구로점),328,328-4
969,주출입구 접근로_이마트에브리데이 암사동점,이용불편,이마트에브리데이 암사동점,329,329-0
970,주출입구 높이차이 제거_이마트에브리데이 암사동점,이용불편,이마트에브리데이 암사동점,329,329-1
971,주출입구 접근로_이마트에브리데이 창동점,이용가능,이마트에브리데이 창동점,330,330-0
972,주출입구 높이차이 제거_이마트에브리데이 창동점,이용불편,이마트에브리데이 창동점,330,330-1
973,주출입구 접근로_청다담마트,이용가능,청다담마트,331,331-0
974,주출입구 높이차이 제거_청다담마트,이용불편,청다담마트,331,331-1
975,주출입구 접근로_코스트코,이용가능,코스트코,332,332-0
976,장애인 전용 주차구역_코스트코,이용가능,코스트코,332,332-1
977,주출입구 높이차이 제거_코스트코,이용가능,코스트코,332,332-2
978,장애인용 승강기_코스트코,이용가능,코스트코,332,332-3
979,장애인용 화장실_코스트코,이용불편,코스트코,332,332-4
980,주출입구 접근로_킴스마트(현:이마트 에브리데이),이용불편,킴스마트(현:이마트 에브리데이),333,333-0
981,주출입구 높이차이 제거_킴스마트(현:이마트 에브리데이),이용가능,킴스마트(현:이마트 에브리데이),333,333-1
982,주출입구 접근로_토우마트2단지,이용가능,토우마트2단지,334,334-0
983,장애인 전용 주차구역_토우마트2단지,이용가능,토우마트2단지,334,334-1
984,주출입구 접근로_푸른솔마트,이용가능,푸른솔마트,335,335-0
985,주출입구 높이차이 제거_푸른솔마트,이용불편,푸른솔마트,335,335-1
986,주출입구 접근로_하나로마트,이용가능,하나로마트,336,336-0
987,주출입구 높이차이 제거_하나로마트,이용가능,하나로마트,336,336-1
988,주출입구 접근로_하나로마트,이용가능,하나로마트,337,337-0
989,장애인 전용 주차구역_하나로마트,이용불편,하나로마트,337,337-1
990,주출입구 높이차이 제거_하나로마트,이용가능,하나로마트,337,337-2
991,장애인용 승강기_하나로마트,이용가능,하나로마트,337,337-3
992,장애인용 화장실_하나로마트,이용불편,하나로마트,337,337-4
993,주출입구 접근로_하모니마트,이용가능,하모니마트,338,338-0
994,장애인 전용 주차구역_하모니마트,이용가능,하모니마트,338,338-1
995,주출입구 높이차이 제거_하모니마트,이용가능,하모니마트,338,338-2
996,주출입구 접근로_하이마트,이용가능,하이마트,339,339-0
997,장애인 전용 주차구역_하이마트,이용가능,하이마트,339,339-1
998,주출입구 높이차이 제거_하이마트,이용가능,하이마트,339,339-2
999,장애인용 승강기_하이마트,이용불편,하이마트,339,339-3
1000,주출입구 접근로_하이마트,이용가능,하이마트,340,340-0
1001,주출입구 높이차이 제거_하이마트,이용가능,하이마트,340,340-1
1002,장애인 전용 주차구역_하이마트,이용가능,하이마트,341,341-0
1003,주출입구 높이차이 제거_하이마트,이용불편,하이마트,341,341-1
1004,주출입구 접근로_하이마트,이용가능,하이마트,342,342-0
1005,장애인 전용 주차구역_하이마트,이용가능,하이마트,342,342-1
1006,주출입구 높이차이 제거_하이마트,이용불편,하이마트,342,342-2
1007,장애인용 승강기_하이마트,이용가능,하이마트,342,342-3
1008,주출입구 접근로_하이마트,이용불편,하이마트,343,343-0
1009,장애인 전용 주차구역_하이마트,이용불편,하이마트,343,343-1
1010,주출입구 높이차이 제거_하이마트,이용가능,하이마트,343,343-2
1011,장애인용 승강기_하이마트,이용가능,하이마트,343,343-3
1012,장애인용 화장실_하이마트,이용불편,하이마트,343,343-4
1013,주출입구 접근로_하이마트,이용가능,하이마트,344,344-0
1014,주출입구 높이차이 제거_하이마트,이용가능,하이마트,344,344-1
1015,주출입구 접근로_하이마트,이용가능,하이마트,345,345-0
1016,주출입구 높이차이 제거_하이마트,이용가능,하이마트,345,345-1
1017,장애인 전용 주차구역_하이마트,이용가능,하이마트,346,346-0
1018,주출입구 높이차이 제거_하이마트,이용불편,하이마트,346,346-1
1019,주출입구 접근로_하이마트,이용가능,하이마트,347,347-0
1020,장애인 전용 주차구역_하이마트,이용가능,하이마트,347,347-1
1021,주출입구 높이차이 제거_하이마트,이용불편,하이마트,347,347-2
1022,장애인용 승강기_하이마트,이용가능,하이마트,347,347-3
1023,주출입구 접근로_하이마트 구로점,이용가능,하이마트 구로점,348,348-0
1024,장애인 전용 주차구역_하이마트 구로점,이용불편,하이마트 구로점,348,348-1
1025,주출입구 높이차이 제거_하이마트 구로점,이용가능,하이마트 구로점,348,348-2
1026,장애인용 화장실_하이마트 구로점,이용불편,하이마트 구로점,348,348-3
1027,주출입구 접근로_하이마트 독산점,이용가능,하이마트 독산점,349,349-0
1028,장애인 전용 주차구역_하이마트 독산점,이용가능,하이마트 독산점,349,349-1
1029,주출입구 높이차이 제거_하이마트 독산점,이용불편,하이마트 독산점,349,349-2
1030,주출입구 접근로_하이마트 발산점,이용가능,하이마트 발산점,350,350-0
1031,주출입구 높이차이 제거_하이마트 발산점,이용가능,하이마트 발산점,350,350-1
1032,주출입구 접근로_하이마트 상암동,이용불편,하이마트 상암동,351,351-0
1033,주출입구 높이차이 제거_하이마트 상암동,이용가능,하이마트 상암동,351,351-1
1034,주출입구 접근로_하이마트공릉점,이용불편,하이마트공릉점,352,352-0
1035,장애인 전용 주차구역_하이마트공릉점,이용가능,하이마트공릉점,352,352-1
1036,주출입구 높이차이 제거_하이마트공릉점,이용가능,하이마트공릉점,352,352-2
1037,장애인용 승강기_하이마트공릉점,이용불편,하이마트공릉점,352,352-3
1038,주출입구 접근로_하이마트빌딩,이용가능,하이마트빌딩,353,353-0
1039,주출입구 높이차이 제거_하이마트빌딩,이용가능,하이마트빌딩,353,353-1
1040,주출입구 접근로_하이마트상계점,이용불편,하이마트상계점,354,354-0
1041,장애인 전용 주차구역_하이마트상계점,이용불편,하이마트상계점,354,354-1
1042,주출입구 높이차이 제거_하이마트상계점,이용불편,하이마트상계점,354,354-2
1043,장애인용 승강기_하이마트상계점,이용불편,하이마트상계점,354,354-3
1044,장애인용 화장실_하이마트상계점,이용불편,하이마트상계점,354,354-4
1045,주출입구 접근로_하이마트서초점,이용불편,하이마트서초점,355,355-0
1046,장애인 전용 주차구역_하이마트서초점,이용불편,하이마트서초점,355,355-1
1047,주출입구 높이차이 제거_하이마트서초점,이용가능,하이마트서초점,355,355-2
1048,장애인용 승강기_하이마트서초점,이용가능,하이마트서초점,355,355-3
1049,장애인용 화장실_하이마트서초점,이용불편,하이마트서초점,355,355-4
1050,주출입구 접근로_현대백화점,이용불편,현대백화점,356,356-0
1051,장애인 전용 주차구역_현대백화점,이용가능,현대백화점,356,356-1
1052,주출입구 높이차이 제거_현대백화점,이용가능,현대백화점,356,356-2
1053,장애인용 승강기_현대백화점,이용불편,현대백화점,356,356-3
1054,장애인용 화장실_현대백화점,이용가능,현대백화점,356,356-4
1055,주출입구 접근로_현대백화점,이용가능,현대백화점,357,357-0
1056,장애인 전용 주차구역_현대백화점,이용가능,현대백화점,357,357-1
1057,주출입구 높이차이 제거_현대백화점,이용가능,현대백화점,357,357-2
1058,장애인용 승강기_현대백화점,이용가능,현대백화점,357,357-3
1059,장애인용 화장실_현대백화점,이용가능,현대백화점,357,357-4
1060,주출입구 접근로_현대백화점,이용가능,현대백화점,358,358-0
1061,장애인 전용 주차구역_현대백화점,이용가능,현대백화점,358,358-1
1062,주출입구 높이차이 제거_현대백화점,이용가능,현대백화점,358,358-2
1063,장애인용 승강기_현대백화점,이용가능,현대백화점,358,358-3
1064,장애인용 화장실_현대백화점,이용가능,현대백화점,358,358-4
1065,주출입구 접근로_현대백화점 압구정점,이용가능,현대백화점 압구정점,359,359-0
1066,장애인 전용 주차구역_현대백화점 압구정점,이용가능,현대백화점 압구정점,359,359-1
1067,주출입구 높이차이 제거_현대백화점 압구정점,이용가능,현대백화점 압구정점,359,359-2
1068,장애인용 승강기_현대백화점 압구정점,이용가능,현대백화점 압구정점,359,359-3
1069,장애인용 화장실_현대백화점 압구정점,이용가능,현대백화점 압구정점,359,359-4
1070,주출입구 접근로_현대백화점U-PLEX,이용가능,현대백화점U-PLEX,360,360-0
1071,장애인 전용 주차구역_현대백화점U-PLEX,이용가능,현대백화점U-PLEX,360,360-1
1072,주출입구 높이차이 제거_현대백화점U-PLEX,이용가능,현대백화점U-PLEX,360,360-2
1073,장애인용 승강기_현대백화점U-PLEX,이용가능,현대백화점U-PLEX,360,360-3
1074,장애인용 화장실_현대백화점U-PLEX,이용가능,현대백화점U-PLEX,360,360-4
1075,장애인 전용 주차구역_홈플러스 가양점,이용불편,홈플러스 가양점,361,361-0
1076,주출입구 높이차이 제거_홈플러스 가양점,이용불편,홈플러스 가양점,361,361-1
1077,장애인용 승강기_홈플러스 가양점,이용가능,홈플러스 가양점,361,361-2
1078,장애인용 화장실_홈플러스 가양점,이용불편,홈플러스 가양점,361,361-3
1079,주출입구 접근로_홈플러스 강서점,이용가능,홈플러스 강서점,362,362-0
1080,장애인 전용 주차구역_홈플러스 강서점,이용가능,홈플러스 강서점,362,362-1
1081,주출입구 높이차이 제거_홈플러스 강서점,이용가능,홈플러스 강서점,362,362-2
1082,장애인용 승강기_홈플러스 강서점,이용가능,홈플러스 강서점,362,362-3
1083,장애인용 화장실_홈플러스 강서점,이용가능,홈플러스 강서점,362,362-4
1084,주출입구 접근로_홈플러스 금천점,이용가능,홈플러스 금천점,363,363-0
1085,장애인 전용 주차구역_홈플러스 금천점,이용가능,홈플러스 금천점,363,363-1
1086,주출입구 높이차이 제거_홈플러스 금천점,이용가능,홈플러스 금천점,363,363-2
1087,장애인용 승강기_홈플러스 금천점,이용불편,홈플러스 금천점,363,363-3
1088,장애인용 화장실_홈플러스 금천점,이용불편,홈플러스 금천점,363,363-4
1089,주출입구 접근로_홈플러스 동대문점,이용가능,홈플러스 동대문점,364,364-0
1090,장애인 전용 주차구역_홈플러스 동대문점,이용가능,홈플러스 동대문점,364,364-1
1091,주출입구 높이차이 제거_홈플러스 동대문점,이용가능,홈플러스 동대문점,364,364-2
1092,장애인용 승강기_홈플러스 동대문점,이용가능,홈플러스 동대문점,364,364-3
1093,장애인용 화장실_홈플러스 동대문점,이용불편,홈플러스 동대문점,364,364-4
1094,주출입구 접근로_홈플러스 목동점,이용가능,홈플러스 목동점,365,365-0
1095,장애인 전용 주차구역_홈플러스 목동점,이용불편,홈플러스 목동점,365,365-1
1096,주출입구 높이차이 제거_홈플러스 목동점,이용가능,홈플러스 목동점,365,365-2
1097,장애인용 승강기_홈플러스 목동점,이용가능,홈플러스 목동점,365,365-3
1098,장애인용 화장실_홈플러스 목동점,이용불편,홈플러스 목동점,365,365-4
1099,주출입구 접근로_홈플러스 문래점,이용불편,홈플러스 문래점,366,366-0
1100,장애인 전용 주차구역_홈플러스 문래점,이용불편,홈플러스 문래점,366,366-1
1101,주출입구 높이차이 제거_홈플러스 문래점,이용가능,홈플러스 문래점,366,366-2
1102,장애인용 승강기_홈플러스 문래점,이용불편,홈플러스 문래점,366,366-3
1103,장애인용 화장실_홈플러스 문래점,이용불편,홈플러스 문래점,366,366-4
1104,주출입구 접근로_홈플러스 방학점,이용불편,홈플러스 방학점,367,367-0
1105,장애인 전용 주차구역_홈플러스 방학점,이용불편,홈플러스 방학점,367,367-1
1106,주출입구 높이차이 제거_홈플러스 방학점,이용가능,홈플러스 방학점,367,367-2
1107,장애인용 승강기_홈플러스 방학점,이용가능,홈플러스 방학점,367,367-3
1108,장애인용 화장실_홈플러스 방학점,이용불편,홈플러스 방학점,367,367-4
1109,주출입구 접근로_홈플러스 시흥점,이용가능,홈플러스 시흥점,368,368-0
1110,장애인 전용 주차구역_홈플러스 시흥점,이용불편,홈플러스 시흥점,368,368-1
1111,주출입구 높이차이 제거_홈플러스 시흥점,이용가능,홈플러스 시흥점,368,368-2
1112,장애인용 승강기_홈플러스 시흥점,이용불편,홈플러스 시흥점,368,368-3
1113,장애인용 화장실_홈플러스 시흥점,이용불편,홈플러스 시흥점,368,368-4
1114,주출입구 접근로_홈플러스 신내점,이용가능,홈플러스 신내점,369,369-0
1115,장애인 전용 주차구역_홈플러스 신내점,이용가능,홈플러스 신내점,369,369-1
1116,주출입구 높이차이 제거_홈플러스 신내점,이용가능,홈플러스 신내점,369,369-2
1117,장애인용 승강기_홈플러스 신내점,이용가능,홈플러스 신내점,369,369-3
1118,장애인용 화장실_홈플러스 신내점,이용불편,홈플러스 신내점,369,369-4
1119,주출입구 접근로_홈플러스 월곡점,이용가능,홈플러스 월곡점,370,370-0
1120,장애인 전용 주차구역_홈플러스 월곡점,이용가능,홈플러스 월곡점,370,370-1
1121,주출입구 높이차이 제거_홈플러스 월곡점,이용가능,홈플러스 월곡점,370,370-2
1122,장애인용 승강기_홈플러스 월곡점,이용불편,홈플러스 월곡점,370,370-3
1123,장애인용 화장실_홈플러스 월곡점,이용가능,홈플러스 월곡점,370,370-4
1124,주출입구 접근로_홈플러스 월드컵점,이용불편,홈플러스 월드컵점,371,371-0
1125,장애인 전용 주차구역_홈플러스 월드컵점,이용가능,홈플러스 월드컵점,371,371-1
1126,주출입구 높이차이 제거_홈플러스 월드컵점,이용가능,홈플러스 월드컵점,371,371-2
1127,장애인용 승강기_홈플러스 월드컵점,이용가능,홈플러스 월드컵점,371,371-3
1128,장애인용 화장실_홈플러스 월드컵점,이용불편,홈플러스 월드컵점,371,371-4
1129,주출입구 접근로_홈플러스 중계점,이용가능,홈플러스 중계점,372,372-0
1130,장애인 전용 주차구역_홈플러스 중계점,이용가능,홈플러스 중계점,372,372-1
1131,주출입구 높이차이 제거_홈플러스 중계점,이용가능,홈플러스 중계점,372,372-2
1132,장애인용 승강기_홈플러스 중계점,이용가능,홈플러스 중계점,372,372-3
1133,장애인용 화장실_홈플러스 중계점,이용가능,홈플러스 중계점,372,372-4
1134,주출입구 높이차이 제거_강서구2-1공영주차장,이용불편,강서구2-1공영주차장,373,373-0
1135,주출입구 접근로_공덕1-1공영주차장,이용가능,공덕1-1공영주차장,374,374-0
1136,주출입구 높이차이 제거_공덕1-1공영주차장,이용불편,공덕1-1공영주차장,374,374-1
