,place_id,lat,lon,place_name,category,place_address,evalInfo
4011,24011,37.48307245685921,126.97877108415413,사당1동주민센터,community service center,서울특별시 동작구 동작대로17길 28,"경보 및 피난설비,계단 또는 승강설비,대변기,매표소, 판매기, 음료대,비치용품,일반사항,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4012,24012,37.47716944282925,126.98111525795247,사당2동주민센터,community service center,서울특별시 동작구 동작대로2길 63-26,"경보 및 피난설비,계단 또는 승강설비,대변기,매표소, 판매기, 음료대,비치용품,일반사항,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4013,24013,37.483594230700106,126.97465537464758,사당3동남성지구대,police station,서울특별시 동작구 사당로17길 4,"경보 및 피난설비,대변기,매표소, 판매기, 음료대,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4014,24014,37.4866859014904,126.97204016234481,사당3동주민센터,community service center,서울특별시 동작구 사당로17길 86,"경보 및 피난설비,계단 또는 승강설비,대변기,매표소, 판매기, 음료대,비치용품,일반사항,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4015,24015,37.480977014684605,126.971635270282,사당4동주민센터,community service center,서울특별시 동작구 사당로16아길 6,"경보 및 피난설비,계단 또는 승강설비,대변기,매표소, 판매기, 음료대,비치용품,일반사항,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4016,24016,37.48093370080347,126.97136394055097,사당4동 파출소,police station,서울특별시 동작구 사당로16아길 14,"경보 및 피난설비,대변기,매표소, 판매기, 음료대,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4017,24017,37.484879638225806,126.96944482124312,사당5동성당,church,서울특별시 동작구 사당로8길 5,"장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
4018,24018,37.493000910683,126.96183355384018,사당5동주민센터,community service center,서울특별시 동작구 사당로2가길 21,"경보 및 피난설비,계단 또는 승강설비,대변기,매표소, 판매기, 음료대,비치용품,일반사항,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4019,24019,37.48915295266366,126.96556240637395,사당5동치안센터,police station,서울특별시 동작구 사당로 136,"경보 및 피난설비,대변기,매표소, 판매기, 음료대,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4020,24020,37.48337924483247,126.98141218555628,사당동우체국,post office,서울특별시 동작구 동작대로 75,"경보 및 피난설비,대변기,매표소, 판매기, 음료대,비치용품,일반사항,장애인전용주차구역,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4021,24021,37.48509791745405,126.97873432957037,사당롯데캐슬(부대복리시설),apartment subsidiary facility,서울특별시 동작구 사당로27길 14,"계단 또는 승강설비,대변기,세면대,소변기,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4022,24022,37.48374049728315,126.96843222180738,사당문화회관,gym,서울특별시 동작구 사당로8길 ,"소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
